,Unnamed: 0,Ticker,Entry Time,Entry Price,Exit Time,Exit Price,Profit,Profitable Trade,Returns,Excess Returns,Cumulative Returns,Running Maximum,Drawdown
166,167,BANKNIFTY05NOV2024100PE,30-10-2020 09:29,559.55,30-10-2020 14:43,611.0,51.450000000000045,True,0.09194888749888312,-4.908051112501117,7.975085378084045e-07,0.5491326275822138,-0.549131830073676
167,168,BANKNIFTY05NOV2024200CE,02-11-2020 09:29,442.65,02-11-2020 11:19,697.55,254.89999999999998,True,0.575849994352197,-4.424150005647803,1.256753824801203e-06,0.5491326275822138,-0.549131370828389
168,169,BANKNIFTY05NOV2024200PE,02-11-2020 09:29,479.65,02-11-2020 11:19,321.1,-158.54999999999995,False,-0.33055352861461473,-5.330553528614614,8.41329413413252e-07,0.5491326275822138,-0.5491317862528005
169,170,BANKNIFTY05NOV2025400CE,03-11-2020 09:29,468.25,03-11-2020 14:31,442.95,-25.30000000000001,False,-0.05403096636412175,-5.054030966364122,7.958715721759742e-07,0.5491326275822138,-0.5491318317106416
170,171,BANKNIFTY05NOV2025400PE,03-11-2020 09:29,485.65,03-11-2020 14:31,414.25,-71.39999999999998,False,-0.147019458457737,-5.147019458457737,6.788629646327548e-07,0.5491326275822138,-0.5491319487192492
171,172,BANKNIFTY05NOV2025500CE,04-11-2020 09:29,377.0,04-11-2020 10:36,316.65,-60.35000000000002,False,-0.16007957559681704,-5.160079575596817,5.701908693659464e-07,0.5491326275822138,-0.5491320573913444
172,173,BANKNIFTY05NOV2025500PE,04-11-2020 09:29,429.0,04-11-2020 10:36,406.2,-22.80000000000001,False,-0.053146853146853176,-5.0531468531468535,5.398870189660779e-07,0.5491326275822138,-0.5491320876951948
173,174,BANKNIFTY05NOV2026100CE,05-11-2020 09:29,170.65,05-11-2020 10:06,165.25,-5.400000000000006,False,-0.03164371520656317,-5.031643715206563,5.228029878941949e-07,0.5491326275822138,-0.5491321047792259
174,175,BANKNIFTY05NOV2026100PE,05-11-2020 09:29,158.25,05-11-2020 10:06,129.45,-28.80000000000001,False,-0.1819905213270143,-5.181990521327014,4.2765779957600963e-07,0.5491326275822138,-0.5491321999244142
175,176,BANKNIFTY12NOV2026200CE,06-11-2020 09:29,446.6,06-11-2020 12:42,658.85,212.25,True,0.47525750111957005,-4.52474249888043,6.309053767367979e-07,0.5491326275822138,-0.5491319966768371
176,177,BANKNIFTY12NOV2026200PE,06-11-2020 09:29,437.1,06-11-2020 12:42,314.65,-122.45000000000005,False,-0.2801418439716313,-5.280141843971632,4.541623811261347e-07,0.5491326275822138,-0.5491321734198327
177,178,BANKNIFTY12NOV2027300CE,09-11-2020 09:29,389.1,09-11-2020 15:24,482.05,92.94999999999999,True,0.23888460549987145,-4.761115394500129,5.626547823743336e-07,0.5491326275822138,-0.5491320649274315
178,179,BANKNIFTY12NOV2027300PE,09-11-2020 09:29,422.85,09-11-2020 15:24,262.5,-160.35000000000002,False,-0.3792124866974105,-5.37921248669741,3.4928906319797226e-07,0.5491326275822138,-0.5491322782931506
179,180,BANKNIFTY12NOV2027900CE,10-11-2020 09:29,357.9,10-11-2020 09:51,514.15,156.25,True,0.4365744621402627,-4.563425537859738,5.017797480951033e-07,0.5491326275822138,-0.5491321258024657
180,181,BANKNIFTY12NOV2027900PE,10-11-2020 09:29,341.95,10-11-2020 09:51,271.4,-70.55000000000001,False,-0.20631671296973245,-5.206316712969732,3.9825419983334124e-07,0.5491326275822138,-0.549132229328014
181,182,BANKNIFTY12NOV2028900CE,11-11-2020 09:29,332.25,11-11-2020 10:50,327.6,-4.649999999999977,False,-0.0139954853273137,-5.013995485327314,3.926804390230327e-07,0.5491326275822138,-0.5491322349017748
182,183,BANKNIFTY12NOV2028900PE,11-11-2020 09:29,376.2,11-11-2020 10:50,300.4,-75.80000000000001,False,-0.20148856990962258,-5.201488569909623,3.1355981893279904e-07,0.5491326275822138,-0.5491323140223949
183,184,BANKNIFTY12NOV2028500CE,12-11-2020 09:29,181.8,12-11-2020 12:30,129.55,-52.25,False,-0.2874037403740374,-5.287403740374037,2.234415541405067e-07,0.5491326275822138,-0.5491324041406597
184,185,BANKNIFTY12NOV2028500PE,12-11-2020 09:29,179.0,12-11-2020 12:30,172.05,-6.949999999999989,False,-0.03882681564245804,-5.038826815642458,2.1476603011102893e-07,0.5491326275822138,-0.5491324128161837
185,186,BANKNIFTY19NOV2027800CE,13-11-2020 09:29,483.85,13-11-2020 15:24,857.55,373.69999999999993,True,0.7723468016947399,-4.22765319830526,3.8063988657995833e-07,0.5491326275822138,-0.5491322469423272
186,187,BANKNIFTY19NOV2027800PE,13-11-2020 09:29,489.6,13-11-2020 15:24,171.7,-317.90000000000003,False,-0.6493055555555556,-5.649305555555555,1.3348829355755482e-07,0.5491326275822138,-0.5491324940939203
187,188,BANKNIFTY19NOV2028900CE,17-11-2020 09:29,339.7,17-11-2020 11:43,341.25,1.5500000000000114,True,0.004562849573152816,-4.995437150426847,1.3409738056083482e-07,0.5491326275822138,-0.5491324934848333
188,189,BANKNIFTY19NOV2028900PE,17-11-2020 09:29,396.4,17-11-2020 11:43,318.5,-77.89999999999998,False,-0.19651866801210893,-5.196518668012109,1.077447419491067e-07,0.5491326275822138,-0.5491325198374719
189,190,BANKNIFTY19NOV2029300CE,18-11-2020 09:29,295.15,18-11-2020 12:21,298.75,3.6000000000000227,True,0.012197187870574363,-4.987802812129425,1.0905892480872652e-07,0.5491326275822138,-0.549132518523289
190,191,BANKNIFTY19NOV2029300PE,18-11-2020 09:29,259.55,18-11-2020 12:21,199.0,-60.55000000000001,False,-0.23328838374109037,-5.23328838374109,8.36167445075576e-08,0.5491326275822138,-0.5491325439654693
191,192,BANKNIFTY19NOV2029400CE,19-11-2020 09:29,160.1,19-11-2020 09:42,237.3,77.20000000000002,True,0.4821986258588383,-4.517801374141162,1.2393662380789144e-07,0.5491326275822138,-0.54913250364559
192,193,BANKNIFTY19NOV2029400PE,19-11-2020 09:29,125.55,19-11-2020 09:42,80.2,-45.349999999999994,False,-0.36121067303862997,-5.36121067303863,7.916939250810748e-08,0.5491326275822138,-0.5491325484128213
193,194,BANKNIFTY26NOV2028800CE,20-11-2020 09:29,501.8,20-11-2020 15:24,656.75,154.95,True,0.3087883618971702,-4.69121163810283,1.0361597953308009e-07,0.5491326275822138,-0.5491325239662342
194,195,BANKNIFTY26NOV2028800PE,20-11-2020 09:29,480.45,20-11-2020 15:24,280.0,-200.45,False,-0.4172130294515558,-5.417213029451556,6.038604281249334e-08,0.5491326275822138,-0.549132567196171
195,196,BANKNIFTY26NOV2029400CE,23-11-2020 09:29,408.85,23-11-2020 09:57,288.25,-120.60000000000002,False,-0.29497370673841267,-5.294973706738412,4.25737479288277e-08,0.5491326275822138,-0.5491325850084658
196,197,BANKNIFTY26NOV2029400PE,23-11-2020 09:29,451.15,23-11-2020 09:57,699.2,248.05000000000007,True,0.5498171339909123,-4.450182866009087,6.598152399830728e-08,0.5491326275822138,-0.5491325616006898
197,198,BANKNIFTY26NOV2029300CE,24-11-2020 09:29,399.55,24-11-2020 15:24,610.8,211.24999999999994,True,0.5287198097860091,-4.4712801902139905,1.008672628160833e-07,0.5491326275822138,-0.549132526714951
198,199,BANKNIFTY26NOV2029300PE,24-11-2020 09:29,352.5,24-11-2020 15:24,146.6,-205.9,False,-0.5841134751773049,-5.584113475177305,4.194933540095834e-08,0.5491326275822138,-0.5491325856328784
199,200,BANKNIFTY26NOV2030100CE,25-11-2020 09:29,300.1,25-11-2020 10:43,225.2,-74.90000000000003,False,-0.24958347217594146,-5.249583472175941,3.147947461611402e-08,0.5491326275822138,-0.5491325961027392
200,201,BANKNIFTY26NOV2030100PE,25-11-2020 09:29,293.55,25-11-2020 10:43,429.55,136.0,True,0.4632941577244081,-4.536705842275592,4.606373129399344e-08,0.5491326275822138,-0.5491325815184825
201,202,BANKNIFTY26NOV2029200CE,26-11-2020 09:29,187.95,26-11-2020 10:51,153.8,-34.14999999999998,False,-0.1816972599095503,-5.1816972599095505,3.769407753666503e-08,0.5491326275822138,-0.5491325898881363
202,203,BANKNIFTY26NOV2029200PE,26-11-2020 09:29,179.3,26-11-2020 10:51,175.2,-4.100000000000023,False,-0.022866703848299065,-5.022866703848299,3.683213822879929e-08,0.5491326275822138,-0.5491325907500756
203,204,BANKNIFTY03DEC2029500CE,27-11-2020 09:29,500.7,27-11-2020 14:09,483.3,-17.399999999999977,False,-0.03475134811264226,-5.034751348112643,3.555217177147733e-08,0.5491326275822138,-0.549132592030042
204,205,BANKNIFTY03DEC2029500PE,27-11-2020 09:29,472.1,27-11-2020 14:09,390.5,-81.60000000000002,False,-0.1728447362846855,-5.172844736284685,2.940716601728849e-08,0.5491326275822138,-0.5491325981750478
205,206,BANKNIFTY03DEC2029600CE,01-12-2020 09:29,408.45,01-12-2020 13:08,459.2,50.75,True,0.12425021422450729,-4.875749785775493,3.306101269467223e-08,0.5491326275822138,-0.5491325945212011
206,207,BANKNIFTY03DEC2029600PE,01-12-2020 09:29,428.75,01-12-2020 13:08,284.1,-144.64999999999998,False,-0.3373760932944606,-5.337376093294461,2.1907017391385147e-08,0.5491326275822138,-0.5491326056751964
207,208,BANKNIFTY03DEC2029800CE,02-12-2020 09:29,278.65,02-12-2020 11:22,232.55,-46.099999999999966,False,-0.1654405167773191,-5.165440516777319,1.8282709113104672e-08,0.5491326275822138,-0.5491326092995047
208,209,BANKNIFTY03DEC2029800PE,02-12-2020 09:29,360.55,02-12-2020 11:22,342.5,-18.05000000000001,False,-0.05006240465954794,-5.050062404659548,1.7367432731211622e-08,0.5491326275822138,-0.5491326102147811
209,210,BANKNIFTY03DEC2029600CE,03-12-2020 09:29,146.7,03-12-2020 11:19,198.6,51.900000000000006,True,0.35378323108384463,-4.6462167689161555,2.3511739198490993e-08,0.5491326275822138,-0.5491326040704746
210,211,BANKNIFTY03DEC2029600PE,03-12-2020 09:29,198.3,03-12-2020 11:19,111.6,-86.70000000000002,False,-0.43721633888048417,-5.437216338880484,1.3232022665413992e-08,0.5491326275822138,-0.5491326143501911
211,212,BANKNIFTY10DEC2029600CE,04-12-2020 09:29,441.25,04-12-2020 12:56,364.85,-76.39999999999998,False,-0.17314447592067983,-5.1731444759206795,1.0940971035640328e-08,0.5491326275822138,-0.5491326166412428
212,213,BANKNIFTY10DEC2029600PE,04-12-2020 09:29,459.95,04-12-2020 12:56,442.75,-17.19999999999999,False,-0.037395369061854526,-5.037395369061855,1.0531829385867498e-08,0.5491326275822138,-0.5491326170503844
213,214,BANKNIFTY10DEC2030000CE,07-12-2020 09:29,366.2,07-12-2020 15:24,456.05,89.85000000000002,True,0.24535772801747685,-4.754642271982523,1.3115895115851645e-08,0.5491326275822138,-0.5491326144663187
214,215,BANKNIFTY10DEC2030000PE,07-12-2020 09:29,389.1,07-12-2020 15:24,253.85,-135.25000000000003,False,-0.34759701876124394,-5.347597018761244,8.556849075196453e-09,0.5491326275822138,-0.5491326190253647
215,216,BANKNIFTY10DEC2030300CE,08-12-2020 09:29,289.3,08-12-2020 12:57,299.5,10.199999999999989,True,0.03525751814725195,-4.964742481852748,8.858542336748488e-09,0.5491326275822138,-0.5491326187236715
216,217,BANKNIFTY10DEC2030300PE,08-12-2020 09:29,404.35,08-12-2020 12:57,317.35,-87.0,False,-0.21516013354766908,-5.215160133547669,6.952537184536003e-09,0.5491326275822138,-0.5491326206296766
217,218,BANKNIFTY10DEC2030400CE,09-12-2020 09:29,229.0,09-12-2020 11:37,244.0,15.0,True,0.06550218340611354,-4.934497816593886,7.407943550335305e-09,0.5491326275822138,-0.5491326201742702
218,219,BANKNIFTY10DEC2030400PE,09-12-2020 09:29,279.0,09-12-2020 11:37,213.05,-65.94999999999999,False,-0.23637992831541216,-5.236379928315412,5.656854384942426e-09,0.5491326275822138,-0.5491326219253594
219,220,BANKNIFTY10DEC2030600CE,10-12-2020 09:29,104.6,10-12-2020 09:41,84.9,-19.69999999999999,False,-0.18833652007648174,-5.188336520076482,4.591462115502983e-09,0.5491326275822138,-0.5491326229907517
220,221,BANKNIFTY10DEC2030600PE,10-12-2020 09:29,202.0,10-12-2020 09:41,253.7,51.69999999999999,True,0.2559405940594059,-4.744059405940594,5.766603656946074e-09,0.5491326275822138,-0.5491326218156102
221,222,BANKNIFTY17DEC2030800CE,11-12-2020 09:29,371.05,11-12-2020 15:24,297.45,-73.60000000000002,False,-0.19835601670933842,-5.198356016709338,4.622763125612746e-09,0.5491326275822138,-0.5491326229594506
222,223,BANKNIFTY17DEC2030800PE,11-12-2020 09:29,455.75,11-12-2020 15:24,488.5,32.75,True,0.0718595721338453,-4.928140427866155,4.954952905895395e-09,0.5491326275822138,-0.5491326226272609
223,224,BANKNIFTY17DEC2030800CE,14-12-2020 09:29,343.6,14-12-2020 15:24,310.5,-33.10000000000002,False,-0.09633294528521542,-5.096332945285216,4.477627698720955e-09,0.5491326275822138,-0.5491326231045861
224,225,BANKNIFTY17DEC2030800PE,14-12-2020 09:29,371.35,14-12-2020 15:24,342.0,-29.350000000000023,False,-0.07903594991248154,-5.079035949912481,4.123734140198106e-09,0.5491326275822138,-0.5491326234584797
225,226,BANKNIFTY17DEC2030600CE,15-12-2020 09:29,332.15,15-12-2020 13:08,266.35,-65.79999999999995,False,-0.19810326659641717,-5.1981032665964175,3.306808936449693e-09,0.5491326275822138,-0.5491326242754049
226,227,BANKNIFTY17DEC2030600PE,15-12-2020 09:29,300.95,15-12-2020 13:08,297.55,-3.3999999999999773,False,-0.011297557733842755,-5.011297557733843,3.2694500715753657e-09,0.5491326275822138,-0.5491326243127638
227,228,BANKNIFTY17DEC2030800CE,16-12-2020 09:29,240.45,16-12-2020 13:25,187.0,-53.44999999999999,False,-0.222291536702017,-5.222291536702017,2.542678990994358e-09,0.5491326275822138,-0.5491326250395349
228,229,BANKNIFTY17DEC2030800PE,16-12-2020 09:29,220.45,16-12-2020 13:25,226.75,6.300000000000011,True,0.02857790882286238,-4.971422091177137,2.6153434393648024e-09,0.5491326275822138,-0.5491326249668704
229,230,BANKNIFTY17DEC2030700CE,17-12-2020 09:29,111.1,17-12-2020 11:27,162.0,50.900000000000006,True,0.4581458145814582,-4.541854185418542,3.813552089802863e-09,0.5491326275822138,-0.5491326237686617
230,231,BANKNIFTY17DEC2030700PE,17-12-2020 09:29,168.65,17-12-2020 11:27,88.1,-80.55000000000001,False,-0.4776163652534836,-5.477616365253484,1.992137201966393e-09,0.5491326275822138,-0.5491326255900766
231,232,BANKNIFTY24DEC2030700CE,18-12-2020 09:29,373.95,18-12-2020 09:59,293.7,-80.25,False,-0.21460088247091857,-5.2146008824709185,1.5646228004212585e-09,0.5491326275822138,-0.549132626017591
232,233,BANKNIFTY24DEC2030700PE,18-12-2020 09:29,379.8,18-12-2020 09:59,540.45,160.65000000000003,True,0.4229857819905214,-4.577014218009479,2.226435999177644e-09,0.5491326275822138,-0.5491326253557778
233,234,BANKNIFTY24DEC2030300CE,21-12-2020 09:29,347.05,21-12-2020 13:37,255.1,-91.95000000000002,False,-0.26494741391730303,-5.264947413917303,1.6365475389431406e-09,0.5491326275822138,-0.5491326259456663
234,235,BANKNIFTY24DEC2030300PE,21-12-2020 09:29,309.05,21-12-2020 13:37,498.35,189.3,True,0.6125222455913283,-4.387477754408672,2.638969312513555e-09,0.5491326275822138,-0.5491326249432446
235,236,BANKNIFTY24DEC2029400CE,22-12-2020 09:29,387.05,22-12-2020 12:46,310.5,-76.55000000000001,False,-0.19777806484950267,-5.197778064849503,2.117039068687402e-09,0.5491326275822138,-0.5491326254651747
236,237,BANKNIFTY24DEC2029400PE,22-12-2020 09:29,365.95,22-12-2020 12:46,359.65,-6.300000000000011,False,-0.017215466593797,-5.017215466593797,2.080593253322651e-09,0.5491326275822138,-0.5491326255016206
237,238,BANKNIFTY24DEC2029600CE,23-12-2020 09:29,218.15,23-12-2020 14:13,306.85,88.70000000000002,True,0.40660096264038514,-4.593399037359615,2.9265644729867318e-09,0.5491326275822138,-0.5491326246556494
238,239,BANKNIFTY24DEC2029600PE,23-12-2020 09:29,238.0,23-12-2020 14:13,101.55,-136.45,False,-0.5733193277310924,-5.573319327731093,1.2487084967722799e-09,0.5491326275822138,-0.5491326263335053
239,240,BANKNIFTY24DEC2030200CE,24-12-2020 09:29,139.45,24-12-2020 10:15,254.1,114.65,True,0.8221584797418431,-4.177841520258157,2.2753447761193e-09,0.5491326275822138,-0.549132625306869
240,241,BANKNIFTY24DEC2030200PE,24-12-2020 09:29,139.7,24-12-2020 10:15,56.8,-82.89999999999999,False,-0.5934144595561919,-5.593414459556191,9.251222854944611e-10,0.5491326275822138,-0.5491326266570915
241,242,BANKNIFTY31DEC2030800CE,28-12-2020 09:29,328.8,28-12-2020 13:43,348.15,19.349999999999966,True,0.05885036496350354,-4.9411496350364965,9.795660696316807e-10,0.5491326275822138,-0.5491326266026477
242,243,BANKNIFTY31DEC2030800PE,28-12-2020 09:29,339.75,28-12-2020 13:43,252.2,-87.55000000000001,False,-0.25768947755702726,-5.257689477557027,7.271422009157023e-10,0.5491326275822138,-0.5491326268550716
243,244,BANKNIFTY31DEC2031300CE,29-12-2020 09:29,272.15,29-12-2020 13:10,274.75,2.6000000000000227,True,0.009553555024802584,-4.9904464449751975,7.340889939430065e-10,0.5491326275822138,-0.5491326268481248
244,245,BANKNIFTY31DEC2031300PE,29-12-2020 09:29,274.6,29-12-2020 13:10,216.65,-57.95000000000002,False,-0.21103423160961404,-5.211034231609614,5.791710871731695e-10,0.5491326275822138,-0.5491326270030428
245,246,BANKNIFTY31DEC2031200CE,30-12-2020 09:29,283.9,30-12-2020 10:24,248.25,-35.64999999999998,False,-0.1255723846424797,-5.12557238464248,5.064431926408571e-10,0.5491326275822138,-0.5491326270757706
246,247,BANKNIFTY31DEC2031200PE,30-12-2020 09:29,240.1,30-12-2020 10:24,221.7,-18.400000000000006,False,-0.07663473552686383,-5.076634735526864,4.676320525134445e-10,0.5491326275822138,-0.5491326271145818
247,248,BANKNIFTY31DEC2031300CE,31-12-2020 09:29,173.85,31-12-2020 10:37,161.8,-12.049999999999983,False,-0.06931262582686214,-5.069312625826862,4.352192470329326e-10,0.5491326275822138,-0.5491326271469946
248,249,BANKNIFTY31DEC2031300PE,31-12-2020 09:29,124.0,31-12-2020 10:37,105.05,-18.950000000000003,False,-0.15282258064516133,-5.152822580645162,3.687079185549159e-10,0.5491326275822138,-0.5491326272135059
